url,text
https://google.co.id,FALSE
https://cbc.ca,FALSE
https://utexas.edu,FALSE
https://indiatimes.com,FALSE
https://nginx.com,TRUE
https://udemy.com,FALSE
https://sina.com.cn,FALSE
https://ndtv.com,FALSE
https://greenpeace.org,FALSE
https://coursera.org,FALSE
https://corriere.it,FALSE
https://csmonitor.com,FALSE
https://iubenda.com,FALSE
https://searchenginejournal.com,FALSE
https://behance.net,FALSE
https://house.gov,FALSE
https://dribbble.com,FALSE
https://weforum.org,FALSE
https://wiktionary.org,FALSE
https://m.me,FALSE
https://axs.com,FALSE
https://airbnb.com,FALSE
https://about.me,FALSE
https://a8.net,FALSE
https://viagens.com.br,FALSE
https://steamcommunity.com,FALSE
https://adweek.com,FALSE
https://thedailybeast.com,FALSE
https://amazon.it,FALSE
https://thehill.com,FALSE
https://snapchat.com,FALSE
https://xing.com,FALSE
https://offset.com,FALSE
https://zdnet.com,TRUE
https://orange.fr,FALSE
https://e-monsite.com,FALSE
https://ebay.co.uk,FALSE
https://tabelog.com,FALSE
https://answers.com,FALSE
https://thefreedictionary.com,FALSE
https://thestar.com,FALSE
https://discovery.com,TRUE
https://slate.com,TRUE
https://oecd.org,FALSE
https://answers.yahoo.com,FALSE
https://dreniq.com,FALSE
https://so-net.ne.jp,FALSE
https://giphy.com,FALSE
https://doi.org,FALSE
https://medicalnewstoday.com,TRUE
https://entrepreneur.com,FALSE
https://cia.gov,FALSE
https://ca.gov,FALSE
https://consumerreports.org,FALSE
https://pastebin.com,FALSE
https://statista.com,FALSE
https://arstechnica.com,FALSE
https://rollingstone.com,TRUE
https://imgur.com,FALSE
https://politico.com,FALSE
https://inc.com,FALSE
https://zeit.de,FALSE
https://20minutos.es,FALSE
https://techradar.com,FALSE
https://merriam-webster.com,TRUE
https://fortune.com,TRUE
https://bp1.blogger.com,FALSE
https://asahi.com,FALSE
https://businesswire.com,FALSE
https://autodesk.com,FALSE
https://pcmag.com,FALSE
https://cmu.edu,FALSE
https://groups.yahoo.com,FALSE
https://brandbucket.com,FALSE
https://calendar.google.com,FALSE
https://vkontakte.ru,FALSE
https://www.livejournal.com,FALSE
https://sakura.ne.jp,FALSE
https://ameblo.jp,FALSE
https://geocities.com,FALSE
https://fastcompany.com,TRUE
https://www.canalblog.com,FALSE
https://ucoz.ru,FALSE
https://interia.pl,FALSE
https://debian.org,FALSE
https://usgs.gov,FALSE
https://teamviewer.com,FALSE
https://outlook.com,FALSE
https://thenextweb.com,FALSE
https://amazon.ca,FALSE
https://billboard.com,TRUE
https://thoughtco.com,FALSE
https://gutenberg.org,FALSE
https://disney.go.com,TRUE
https://lycos.com,FALSE
https://fb.me,FALSE
https://archives.gov,FALSE
https://irs.gov,FALSE
https://fifa.com,FALSE
https://epa.gov,FALSE
https://iso.org,FALSE
https://mail.yahoo.com,FALSE
https://qq.com,FALSE
https://allaboutcookies.org,FALSE
https://springer.com,FALSE
https://public-api.wordpress.com,FALSE
https://sky.com,FALSE
https://imageshack.com,FALSE
https://prestashop.com,FALSE
https://cbslocal.com,TRUE
https://intel.com,FALSE
https://prezi.com,FALSE
https://indiegogo.com,TRUE
https://marketwatch.com,FALSE
https://stuff.co.nz,FALSE
https://storage.canalblog.com,FALSE
https://eff.org,FALSE
https://soratemplates.com,FALSE
https://home.neustar,TRUE
https://evernote.com,FALSE
https://reverbnation.com,FALSE
https://marriott.com,TRUE
https://histats.com,FALSE
https://ap.org,FALSE
https://amazon.in,FALSE
https://illinois.edu,FALSE
https://allrecipes.com,TRUE
https://biblegateway.com,TRUE
https://ibtimes.com,FALSE
